account_id,open_date,kyc_risk_score,segment,fraud_ring_id,open_day_offset,account_age_at_sim_start_days,is_cold_start,decision_day_offset,account_age_days_at_decision,txn_count,total_amount,max_amount,amount_std,active_days,rail_diversity,txn_per_active_day,device_degree,component_size,component_id,txn_graph_degree,label_any_fraud,coldstart_risk_score
acct_8107e3dc0d,2025-02-23,0.13593565513771094,legit,,-312,312,0,90,402,5.0,881.53,336.1,131.14483550639727,5.0,3.0,1.0,1,2,1788,12.0,0,0.09680367836282477
acct_0402a69a65,2025-11-24,0.22840718945400326,legit,,-38,38,0,90,128,9.0,1382.92,487.28,181.612572305566,9.0,4.0,1.0,1,2,1789,15.0,0,0.019374387504598526
acct_18548cee48,2024-02-26,0.12900293364708856,legit,,-675,675,0,90,765,9.0,2414.76,519.89,184.28890084592726,8.0,4.0,1.125,1,2,1790,15.0,0,0.10158380194980758
acct_4bde895969,2024-05-16,0.16598991644249333,legit,,-595,595,0,90,685,7.0,936.32,270.87,101.9948832049922,7.0,3.0,1.0,1,2,1791,15.0,0,0.05133234807604437
acct_446a916349,2025-02-06,0.07854214789284661,legit,,-329,329,0,90,419,5.0,378.93,151.47,51.122945239882256,5.0,2.0,1.0,1,2,1792,12.0,0,0.19429158347312092
acct_cfba6044e8,2025-08-07,0.19929268206415043,legit,,-147,147,0,90,237,9.0,1952.83,1073.19,330.0604986379181,9.0,3.0,1.0,1,2,1793,17.0,0,0.029865178320825927
acct_25178ddeab,2025-05-01,0.20205412700938857,legit,,-245,245,0,90,335,6.0,1181.58,440.1,178.18174025415735,6.0,3.0,1.0,1,2,1794,15.0,0,0.025938583633952173
acct_88b7e1c77b,2025-08-29,0.21743482084819304,legit,,-125,125,0,90,215,8.0,2610.42,956.13,357.1472681741885,8.0,4.0,1.0,1,2,1795,20.0,0,0.028557557214654826
acct_a174c480a8,2024-03-13,0.17131078450812232,legit,,-659,659,0,90,749,4.0,484.36,217.58,77.86302716951096,4.0,3.0,1.0,1,2,1796,13.0,0,0.051206838950305554
acct_b9fdb2c16c,2025-12-01,0.33292750790402525,legit,,-31,31,0,90,121,2.0,356.34000000000003,226.0,67.64183468830514,2.0,2.0,1.0,1,2,1797,11.0,0,0.04492544256311305
acct_8f9ac72403,2025-11-09,0.19427435293654619,legit,,-53,53,0,90,143,5.0,289.86,84.46,21.390455114372855,5.0,2.0,1.0,1,2,1798,11.0,0,0.0355190842136991
acct_53ed283e2c,2025-04-13,0.30822378777732484,legit,,-263,263,0,90,353,10.0,1875.85,427.74,155.20488474915987,10.0,4.0,1.0,1,2,1799,21.0,0,0.024235423822120652
acct_df3bf67c24,2024-05-22,0.29385848140462056,legit,,-589,589,0,90,679,4.0,476.52,279.64,121.79582724105671,4.0,2.0,1.0,1,2,1800,15.0,0,0.01600709650034429
acct_b53171aa8f,2025-07-28,0.4378935437443905,legit,,-157,157,0,90,247,4.0,634.38,219.92,79.03970373594947,4.0,2.0,1.0,1,2,1801,10.0,0,0.24032114964004847
acct_7197f5c966,2025-09-28,0.03719025534283832,legit,,-95,95,0,90,185,6.0,1568.6,777.88,284.9710938089453,5.0,3.0,1.2,1,2,1802,13.0,0,0.3448683641847554
acct_2652c581ca,2024-10-26,0.3044794757736351,legit,,-432,432,0,90,522,7.0,856.56,254.79,74.1709666597254,7.0,3.0,1.0,1,2,1803,14.0,0,0.01903932347032799
acct_57054ce02b,2024-11-24,0.22340845960022768,legit,,-403,403,0,90,493,1.0,283.12,283.12,0.0,1.0,1.0,1.0,1,2,1804,14.0,0,0.030201355332325583
acct_c92a67e8c2,2025-08-02,0.3694761767341399,legit,,-152,152,0,90,242,9.0,2478.78,1144.39,352.9878339617387,9.0,4.0,1.0,1,2,1805,21.0,0,0.09226882344952216
acct_6f492e8c78,2025-01-05,0.07173530085732716,legit,,-361,361,0,90,451,3.0,412.23,299.29,148.07525012641375,3.0,3.0,1.0,1,2,1806,10.0,0,0.2116332245523374
acct_6611a4de61,2024-06-03,0.26694028225991684,legit,,-577,577,0,90,667,5.0,592.6800000000001,164.56,40.441774565416885,5.0,2.0,1.0,1,2,1807,12.0,0,0.011366227462901522
acct_c5b9fb36d8,2024-06-11,0.221227478452769,legit,,-569,569,0,90,659,4.0,347.16999999999996,143.7,58.470744465359196,4.0,2.0,1.0,1,2,1808,13.0,0,0.031132619046826782
acct_6d62e5287f,2024-12-20,0.4044210715174603,legit,,-377,377,0,90,467,6.0,869.34,321.23,111.30820185413114,6.0,2.0,1.0,1,2,1809,10.0,0,0.1377703122568827
acct_5a8a41c058,2025-11-08,0.09646038449033226,legit,,-54,54,0,90,144,5.0,566.81,309.3,111.09998478847781,5.0,2.0,1.0,1,2,1810,9.0,0,0.16131461312615458
acct_31042a01e3,2024-07-14,0.1261561305806107,legit,,-536,536,0,90,626,7.0,963.04,295.66,120.25636181567634,7.0,3.0,1.0,1,2,1811,16.0,0,0.10176821854480796
acct_eed7be3d06,2024-10-31,0.2061139857224549,legit,,-427,427,0,90,517,4.0,265.12,108.46,41.11854407279843,4.0,2.0,1.0,1,2,1812,13.0,0,0.03618724182993529
acct_d1e26a2eb2,2024-03-25,0.4178963658035305,legit,,-647,647,0,90,737,5.0,524.09,168.58,58.25225120113385,4.0,3.0,1.25,1,2,1813,11.0,0,0.16590337377650544
acct_13a01ea26a,2024-12-11,0.30943275352823174,legit,,-386,386,0,90,476,7.0,514.8599999999999,198.97,73.84241293199355,7.0,3.0,1.0,1,2,1814,13.0,0,0.03168638747267047
acct_a744b87871,2024-08-01,0.2674756377212662,legit,,-518,518,0,90,608,4.0,653.4300000000001,246.15,69.75362517461011,4.0,3.0,1.0,1,2,1815,11.0,0,0.013157999002089938
acct_95cca2c9ba,2025-01-31,0.146562117362395,legit,,-335,335,0,90,425,10.0,1407.76,634.3,183.4295403448177,9.0,4.0,1.1111111111111112,1,2,1816,19.0,0,0.06267817584139279
acct_6e0ad3238c,2024-09-02,0.35286524242679346,legit,,-486,486,0,90,576,7.0,1519.4,794.75,287.13566263552644,7.0,4.0,1.0,1,2,1817,14.0,0,0.08482094472486514
acct_fa1b66ea2a,2024-10-17,0.35024523926826767,legit,,-441,441,0,90,531,6.0,800.34,252.16,87.1398471423952,6.0,3.0,1.0,1,2,1818,20.0,0,0.08202229716859044
acct_60844a27c4,2025-04-25,0.3923371002542597,legit,,-251,251,0,90,341,5.0,278.17,126.45,45.65719691352066,5.0,2.0,1.0,1,2,1819,12.0,0,0.1311920741721696
acct_ac265c0d4b,2024-12-14,0.2288544329245629,legit,,-383,383,0,90,473,5.0,1290.45,993.08,412.83257302446475,5.0,2.0,1.0,1,2,1820,11.0,0,0.019529001939377854
acct_b73b4fb1df,2025-01-25,0.2980371889971608,legit,,-341,341,0,90,431,7.0,1741.74,729.17,237.96881658458247,7.0,3.0,1.0,1,2,1821,11.0,0,0.010809322270185232
acct_397647948d,2024-05-10,0.28627098621825536,legit,,-601,601,0,90,691,2.0,169.22,140.0,78.33328921984574,2.0,2.0,1.0,1,2,1822,16.0,0,0.011911511666750436
acct_74786c221b,2024-01-09,0.23639752025922317,legit,,-723,723,0,90,813,9.0,848.42,224.85,65.10237043388751,9.0,4.0,1.0,1,2,1823,18.0,0,0.013947824394286807
acct_247a146ae4,2025-07-02,0.3347839015477393,legit,,-183,183,0,90,273,7.0,644.87,233.73,72.75175298166197,7.0,3.0,1.0,1,2,1824,12.0,0,0.04567875304336947
acct_61f861833e,2024-03-21,0.24102772941223266,legit,,-651,651,0,90,741,5.0,1057.68,694.29,285.47158576642965,5.0,4.0,1.0,1,2,1825,13.0,0,0.002888096127042866
acct_9eb5d8b8d8,2024-10-07,0.23303167950095463,legit,,-451,451,0,90,541,8.0,1333.8999999999999,597.05,184.6930309420781,8.0,3.0,1.0,1,2,1826,12.0,0,0.02431285298519595
acct_0ccc950a16,2025-03-29,0.25810665808969896,legit,,-278,278,0,90,368,11.0,1382.36,438.98,157.62508121834833,11.0,4.0,1.0,1,2,1827,17.0,0,0.004982509384218969
acct_a34c0e7ca8,2025-09-22,0.2694303240742082,legit,,-101,101,0,90,191,11.0,1882.05,610.52,165.59367061356159,10.0,3.0,1.1,1,2,1828,16.0,0,0.013488385918566612
acct_c54450faed,2025-06-04,0.3747242853902264,legit,,-211,211,0,90,301,3.0,1355.45,890.08,416.3286694828178,3.0,2.0,1.0,1,2,1829,8.0,0,0.09767383347140324
acct_8ad3920c50,2024-05-30,0.271084054739782,legit,,-581,581,0,90,671,7.0,816.37,182.03,45.2976801676579,6.0,2.0,1.1666666666666667,1,2,1830,11.0,0,0.00894972785459651
acct_3448e75e12,2025-09-21,0.4047915638341889,legit,,-102,102,0,90,192,7.0,959.2099999999999,248.35,72.95812223460798,6.0,4.0,1.1666666666666667,1,2,1831,21.0,0,0.13608836592407839
acct_689310ef62,2025-04-27,0.27155760169360643,legit,,-249,249,0,90,339,7.0,962.46,568.92,196.06965767783845,7.0,4.0,1.0,1,2,1832,14.0,0,0.0044173114203970455
acct_f6a9b8b038,2025-07-04,0.17975457976323478,legit,,-181,181,0,90,271,4.0,417.53,246.4,95.76166956738659,4.0,2.0,1.0,1,2,1833,9.0,0,0.047656150456870196
acct_f103b7ce27,2024-07-21,0.14142309961426935,legit,,-529,529,0,90,619,9.0,2166.5699999999997,953.31,289.51094003508746,9.0,3.0,1.0,1,2,1834,15.0,0,0.08350207786682101
acct_b0e86c70e8,2024-11-20,0.2296539141159467,legit,,-407,407,0,90,497,6.0,877.08,449.79,156.39244777162355,6.0,2.0,1.0,1,2,1835,15.0,0,0.02183031264374024
acct_c0b986e910,2024-11-20,0.09826835665873437,legit,,-407,407,0,90,497,5.0,423.21999999999997,128.92,37.17741155594348,5.0,3.0,1.0,1,2,1836,16.0,0,0.16686524144421344
acct_7f85d7e1a8,2024-04-26,0.10964679970254071,legit,,-615,615,0,90,705,2.0,98.31,73.14,33.919912293518685,2.0,1.0,1.0,1,2,1837,9.0,0,0.13488552507868745
acct_12da8de537,2025-06-29,0.4572901943953721,legit,,-186,186,0,90,276,7.0,985.81,399.96,130.09948846940173,7.0,2.0,1.0,1,2,1838,18.0,0,0.284671052019587
acct_f6ea04a4f3,2024-01-11,0.19451923533744558,legit,,-721,721,0,90,811,7.0,2175.2400000000002,1191.36,408.7181482973554,6.0,3.0,1.1666666666666667,1,2,1839,17.0,0,0.03711743006942903
acct_eef5a8899a,2024-11-28,0.20166604706725125,legit,,-399,399,0,90,489,4.0,519.54,265.25,95.48573558390804,4.0,3.0,1.0,1,2,1840,16.0,0,0.026894058050711763
acct_49eb4312ce,2024-09-20,0.13666925459162904,legit,,-468,468,0,90,558,7.0,3298.7,2015.22,707.4297038979512,7.0,3.0,1.0,1,2,1841,20.0,0,0.09199527215626344
acct_09ce15af91,2024-06-23,0.5449892326883872,legit,,-557,557,0,90,647,4.0,548.77,285.08,121.01485897056884,4.0,2.0,1.0,1,2,1842,7.0,0,0.5733223272782182
acct_3deaf6a746,2024-06-11,0.4170485105169106,legit,,-569,569,0,90,659,4.0,406.45,176.09,67.83190811361075,3.0,2.0,1.3333333333333333,1,2,1843,12.0,0,0.1641524613456653
acct_9f08baaeb1,2024-10-02,0.3277088923674023,legit,,-456,456,0,90,546,11.0,798.46,285.35,80.0286827444897,11.0,3.0,1.0,1,2,1844,17.0,0,0.037393691466746794
acct_b5014d33cd,2025-10-21,0.15021726728003482,legit,,-72,72,0,90,162,7.0,1416.67,431.43,128.1063412987522,6.0,4.0,1.1666666666666667,1,2,1845,14.0,0,0.06619764117536509
acct_eb40ce8725,2025-05-22,0.3723413101197555,legit,,-224,224,0,90,314,5.0,698.29,285.91,103.53725764187499,5.0,3.0,1.0,1,2,1846,13.0,0,0.09427644316586807
acct_2fde86121b,2025-06-14,0.3892111415972261,legit,,-201,201,0,90,291,4.0,657.36,351.69,126.7151774650535,4.0,2.0,1.0,1,2,1847,17.0,0,0.11647696234584731
acct_9d9bf2f5a0,2024-05-23,0.19361617009365129,legit,,-588,588,0,90,678,7.0,1040.3,230.94,80.25519502544013,7.0,3.0,1.0,1,2,1848,14.0,0,0.036467789394450514
acct_afb9a0ba33,2025-07-27,0.22998691191976164,legit,,-158,158,0,90,248,6.0,1391.8600000000001,658.48,252.71446153053188,6.0,2.0,1.0,1,2,1849,10.0,0,0.02207407222535831
acct_e9ae87ddc6,2025-07-15,0.1237599136776582,legit,,-170,170,0,90,260,5.0,1769.8700000000001,1298.48,534.4278626999157,4.0,2.0,1.25,1,2,1850,9.0,0,0.10751533995289904
acct_65b922b44d,2024-03-31,0.29697952448177284,legit,,-641,641,0,90,731,8.0,1051.51,411.21,120.1691301502654,8.0,3.0,1.0,1,2,1851,12.0,0,0.013767116607507362
acct_7f9be65d27,2025-01-26,0.05571138158582026,legit,,-340,340,0,90,430,4.0,275.77,103.0,39.028980151506225,4.0,1.0,1.0,1,2,1852,14.0,0,0.2735463420808508
acct_75e21a3b3c,2025-11-13,0.26366502329704145,legit,,-49,49,0,90,139,5.0,649.0600000000001,146.43,16.49473461441559,5.0,3.0,1.0,1,2,1853,13.0,0,0.009374170655364687
acct_2147eed27f,2024-06-14,0.10628940531590114,legit,,-566,566,0,90,656,3.0,196.95,118.09,50.86133305370594,3.0,1.0,1.0,1,2,1854,10.0,0,0.1428434226392123
acct_e8735dc01c,2024-10-11,0.3266511258011172,legit,,-447,447,0,90,537,12.0,2817.29,1725.49,484.1036575599061,12.0,3.0,1.0,1,2,1855,19.0,0,0.03382186810166895
acct_a9348aab51,2024-06-23,0.34001779158788004,legit,,-557,557,0,90,647,7.0,1194.58,650.62,226.10320024693317,6.0,4.0,1.1666666666666667,1,2,1856,17.0,0,0.04739084902094301
acct_fe2759227d,2025-05-15,0.35463705996628087,legit,,-231,231,0,90,321,1.0,258.86,258.86,0.0,1.0,1.0,1.0,1,2,1857,4.0,0,0.0876838484322744
acct_75a5341e88,2024-03-28,0.05596487198020647,legit,,-644,644,0,90,734,4.0,881.41,459.53,166.19473164032604,4.0,4.0,1.0,1,2,1858,11.0,0,0.2711353199615452
acct_4c8e5690bb,2024-02-02,0.18597765691805448,legit,,-699,699,0,90,789,7.0,2623.9,1307.95,522.2073847529123,7.0,2.0,1.0,1,2,1859,11.0,0,0.04271912517628494
acct_db6d9ebef1,2025-10-24,0.1849595315768835,legit,,-69,69,0,90,159,2.0,118.44,82.01,32.22992708648284,2.0,2.0,1.0,1,2,1860,9.0,0,0.039366870739131414
acct_39f6ee6f5f,2025-01-11,0.16671480113708298,legit,,-355,355,0,90,445,7.0,3306.51,1618.63,593.1347026443086,7.0,3.0,1.0,1,2,1861,15.0,0,0.05419429740350606
acct_0de492502f,2024-12-02,0.4603177065461127,legit,,-395,395,0,90,485,6.0,1071.38,319.05,103.40706971318096,6.0,3.0,1.0,1,2,1862,10.0,0,0.2921301138384854
acct_ae66720a3d,2024-07-05,0.34908563697103717,legit,,-545,545,0,90,635,7.0,565.54,137.54,41.189457157777404,7.0,3.0,1.0,1,2,1863,13.0,0,0.07722750244384073
acct_cb7350ce18,2024-11-15,0.3661270464135368,legit,,-412,412,0,90,502,4.0,731.76,303.56,116.83072284292348,4.0,3.0,1.0,1,2,1864,8.0,0,0.09318146394810752
acct_f1bdf86259,2025-01-13,0.3192050033852082,legit,,-353,353,0,90,443,6.0,871.04,388.84,126.41119644504067,6.0,2.0,1.0,1,2,1865,8.0,0,0.03365680608785169
acct_d724734dea,2025-03-30,0.2303483075053358,legit,,-277,277,0,90,367,8.0,707.02,246.66,79.73249288357019,7.0,4.0,1.1428571428571428,1,2,1866,15.0,0,0.02410161623770104
acct_a4c4fdee3d,2024-09-08,0.19869227624894503,legit,,-480,480,0,90,570,7.0,2013.92,1080.72,376.56877613145633,7.0,3.0,1.0,1,2,1867,11.0,0,0.03124889339242359
acct_17c50bff23,2024-12-02,0.31670944375593313,legit,,-395,395,0,90,485,7.0,1633.21,1131.45,398.7330258814429,7.0,3.0,1.0,1,2,1868,17.0,0,0.03534938872265849
acct_6e6321bbe4,2025-03-17,0.19434394703782787,legit,,-290,290,0,90,380,7.0,803.76,228.85,64.0770249294513,7.0,2.0,1.0,1,2,1869,16.0,0,0.035491325338223474
acct_dc0f19f562,2025-03-11,0.12869572985724193,legit,,-296,296,0,90,386,3.0,387.88,174.35,67.77462381550585,3.0,2.0,1.0,1,2,1870,8.0,0,0.10089851061261751
acct_e2d40b0af9,2025-02-02,0.43054080623070723,legit,,-333,333,0,90,423,6.0,569.4200000000001,243.87,84.21717322890069,6.0,4.0,1.0,1,2,1871,11.0,0,0.20931773891758826
acct_431531dbb7,2024-06-20,0.3101302519146959,legit,,-560,560,0,90,650,4.0,176.95,93.96,33.59957973447485,4.0,4.0,1.0,1,2,1872,14.0,0,0.032523177119874236
acct_6074e8a8ba,2025-07-09,0.3779173155691761,legit,,-176,176,0,90,266,4.0,548.59,182.87,49.131879925360074,4.0,3.0,1.0,1,2,1873,7.0,0,0.09607282431084398
acct_49aac9b8ff,2024-10-17,0.2613363990183566,legit,,-441,441,0,90,531,5.0,945.4300000000001,348.17,104.04658250033974,5.0,4.0,1.0,1,2,1874,15.0,0,0.00019710839235887256
acct_402507f03e,2025-10-19,0.25129625018272184,legit,,-74,74,0,90,164,8.0,766.64,173.61,66.1297778182092,7.0,3.0,1.1428571428571428,1,2,1875,13.0,0,0.007800426921669416
acct_0e412b1fed,2024-09-22,0.18079618132869973,legit,,-466,466,0,90,556,6.0,382.34000000000003,136.94,40.976300304769666,6.0,3.0,1.0,1,2,1876,14.0,0,0.04041307262377855
acct_a2ca3ae387,2025-03-11,0.1960619884276355,legit,,-296,296,0,90,386,12.0,2686.57,974.92,290.45988668311793,12.0,4.0,1.0,1,2,1877,23.0,0,0.03601641813561462
acct_4a8900effc,2025-02-17,0.2369756040777812,legit,,-318,318,0,90,408,5.0,1059.21,412.82,122.8883028200813,4.0,3.0,1.25,1,2,1878,15.0,0,0.014705397757459588
acct_255f29008e,2025-04-22,0.15570444767406721,legit,,-254,254,0,90,344,1.0,96.44,96.44,0.0,1.0,1.0,1.0,1,2,1879,6.0,0,0.06327419395984332
acct_b2668eaed0,2025-01-12,0.3820444816836668,legit,,-354,354,0,90,444,8.0,1245.96,546.29,170.70561016808188,8.0,4.0,1.0,1,2,1880,12.0,0,0.1034871741108041
acct_e265093b9f,2024-08-27,0.3310727959797374,legit,,-492,492,0,90,582,7.0,1485.53,704.37,251.83691928366207,7.0,2.0,1.0,1,2,1881,14.0,0,0.043988282431597185
acct_7f2c3ad46a,2024-01-17,0.219097456130825,legit,,-715,715,0,90,805,5.0,408.93,229.05,83.80714158113257,5.0,3.0,1.0,1,2,1882,9.0,0,0.033075708858270124
acct_c038061a92,2025-02-15,0.3188034964207534,legit,,-320,320,0,90,410,5.0,476.56,169.58,63.07017734238584,5.0,4.0,1.0,1,2,1883,10.0,0,0.033949163711286236
acct_0e33249b5e,2024-12-01,0.21884631623850706,legit,,-396,396,0,90,486,1.0,18.1,18.1,0.0,1.0,1.0,1.0,1,2,1884,11.0,0,0.03547432329866573
acct_bffaa176ff,2025-09-21,0.36637653848700946,legit,,-102,102,0,90,192,3.0,300.84,187.57,76.09034301407767,3.0,2.0,1.0,1,2,1885,13.0,0,0.09396828663138003
acct_9469f1df28,2024-04-22,0.13217081848590362,legit,,-619,619,0,90,709,5.0,963.76,861.06,374.1191140799946,5.0,1.0,1.0,1,2,1886,14.0,0,0.0944522024733551
acct_1b93a7780f,2025-02-18,0.1473368256509709,legit,,-317,317,0,90,407,3.0,215.64999999999998,105.27,33.602031684607006,3.0,3.0,1.0,1,2,1887,8.0,0,0.06210240205004241
acct_10d58a5864,2025-06-28,0.4571358849603412,legit,,-187,187,0,90,277,5.0,687.23,216.99,71.76027508308479,5.0,2.0,1.0,1,2,1888,12.0,0,0.283173700802918
acct_b9c8dc6be7,2025-11-07,0.02013218026372071,legit,,-55,55,0,90,145,4.0,327.34000000000003,124.4,40.02920642064576,4.0,3.0,1.0,1,2,1889,15.0,0,0.4322949302973657
acct_6777ee72b6,2025-11-21,0.08487480021122223,legit,,-41,41,0,90,131,4.0,246.54999999999998,112.07,43.55225778686259,4.0,2.0,1.0,1,2,1890,14.0,0,0.18542674562935332
acct_474754d42f,2025-11-18,0.17388028077693451,legit,,-44,44,0,90,134,1.0,44.83,44.83,0.0,1.0,1.0,1.0,1,2,1891,9.0,0,0.05022372219028909
acct_e50cd30f3b,2025-09-10,0.19953899878757309,legit,,-113,113,0,90,203,8.0,1172.83,409.03,128.20901271389397,8.0,3.0,1.0,1,2,1892,11.0,0,0.029240391179130163
acct_e2398e1d12,2025-05-24,0.185944487240895,legit,,-222,222,0,90,312,4.0,468.22,175.1,53.59991448998154,4.0,2.0,1.0,1,2,1893,17.0,0,0.042437031204016734
acct_ebac8fd651,2024-11-22,0.1857693320043306,legit,,-405,405,0,90,495,7.0,1249.25,527.52,178.20474038374542,6.0,4.0,1.1666666666666667,1,2,1894,13.0,0,0.043979888213747514
acct_fbb21b49cb,2025-12-02,0.07450511381750169,legit,,-30,30,0,90,120,5.0,1002.02,480.4,176.86433509896787,5.0,2.0,1.0,1,2,1895,13.0,0,0.2007783309324859
acct_d8a0f7446a,2025-04-26,0.3403446600578657,legit,,-250,250,0,90,340,4.0,2592.35,2418.18,1180.3242492743254,4.0,2.0,1.0,1,2,1896,13.0,0,0.04685686694824805
acct_e8b900db4e,2024-11-13,0.35118091720272027,legit,,-414,414,0,90,504,7.0,643.6899999999999,175.28,50.15428890172898,7.0,4.0,1.0,1,2,1897,10.0,0,0.08370452275778117
acct_8384de7f2b,2025-04-15,0.2858701783100981,legit,,-261,261,0,90,351,6.0,717.49,256.58,82.9801476057175,6.0,3.0,1.0,1,2,1898,15.0,0,0.011946833990650902
acct_a99b2277b9,2025-06-30,0.3311174626968308,legit,,-185,185,0,90,275,7.0,455.73,107.16,27.412475783325892,7.0,3.0,1.0,1,2,1899,16.0,0,0.044591021212067414
acct_9b23c092e0,2025-02-27,0.2511007897818555,legit,,-308,308,0,90,398,12.0,1770.93,528.61,135.82740251878485,11.0,4.0,1.0909090909090908,1,2,1900,22.0,0,0.007071034891788251
acct_0ca562b019,2025-09-18,0.2360480025627561,legit,,-105,105,0,90,195,10.0,1647.94,437.88,157.27229926327004,10.0,4.0,1.0,1,2,1901,16.0,0,0.01281645865395944
acct_55e3aa1fc2,2024-03-24,0.4809395244415088,legit,,-648,648,0,90,738,3.0,360.28999999999996,244.69,113.51604130400837,3.0,3.0,1.0,1,2,1902,7.0,0,0.3684721386984089
acct_3b167eb83d,2024-01-16,0.05027723280037591,legit,,-716,716,0,90,806,10.0,1409.81,228.41,59.92436593091514,8.0,4.0,1.25,1,2,1903,17.0,0,0.29871752715386934
acct_cf5a5f2e0d,2024-11-17,0.14017291346160116,legit,,-410,410,0,90,500,7.0,740.0,435.25,151.17907690959782,6.0,3.0,1.1666666666666667,1,2,1904,13.0,0,0.0844084041598583
acct_a0e0462a4f,2024-01-12,0.3676807953192911,legit,,-720,720,0,90,810,8.0,1909.58,729.64,264.014840803099,8.0,3.0,1.0,1,2,1905,19.0,0,0.09036915228980612
acct_680946e1af,2025-02-23,0.1305171727789832,legit,,-312,312,0,90,402,8.0,1007.6600000000001,307.62,100.7140551618435,8.0,2.0,1.0,1,2,1906,18.0,0,0.10107586552832341
acct_43e81e3b51,2025-07-13,0.3091921352606919,legit,,-172,172,0,90,262,10.0,1460.21,391.47,134.85172708901018,9.0,3.0,1.1111111111111112,1,2,1907,13.0,0,0.03220354777195071
acct_a9c8e16fed,2025-09-06,0.3165196005558869,legit,,-117,117,0,90,207,6.0,897.0899999999999,334.27,128.72948143296466,6.0,2.0,1.0,1,2,1908,14.0,0,0.03409106340919953
acct_426d8fed4d,2025-03-09,0.27768067628567505,legit,,-298,298,0,90,388,10.0,1094.04,270.02,73.32135738575006,9.0,3.0,1.1111111111111112,1,2,1909,14.0,0,0.005058840843690328
acct_fe994e4157,2025-02-06,0.2590479451775275,legit,,-329,329,0,90,419,3.0,283.82,145.75,59.54971396516807,3.0,2.0,1.0,1,2,1910,11.0,0,0.003516279433635375
acct_ab3eec18a9,2024-01-05,0.22985511166884265,legit,,-727,727,0,90,817,4.0,1886.08,1574.85,737.1970542986907,4.0,3.0,1.0,1,2,1911,11.0,0,0.021719851343503384
acct_6c0709bf67,2025-05-07,0.3196475157830324,legit,,-239,239,0,90,329,7.0,2106.82,823.99,275.83008911629776,7.0,4.0,1.0,1,2,1912,14.0,0,0.0323200729811311
acct_90a3ba3f1b,2024-01-25,0.3378176073185065,legit,,-707,707,0,90,797,6.0,734.3199999999999,275.63,103.69905431905669,6.0,3.0,1.0,1,2,1913,12.0,0,0.04855002485096759
acct_428efbe3e5,2025-03-02,0.12456846623218312,legit,,-305,305,0,90,395,6.0,1242.5,789.26,286.0761548026446,5.0,3.0,1.2,1,2,1914,14.0,0,0.10542099672464414
acct_95fe9c0e2e,2024-10-31,0.18187334280967582,legit,,-427,427,0,90,517,6.0,392.13,129.5,48.369569255886496,6.0,3.0,1.0,1,2,1915,16.0,0,0.04856438986340841
acct_2ebf576f10,2024-12-06,0.3443439122383497,legit,,-391,391,0,90,481,10.0,1137.77,327.16,122.06647160461385,10.0,4.0,1.0,1,2,1916,21.0,0,0.06393728938261671
acct_a67111d5fc,2024-11-24,0.36711808603528623,legit,,-403,403,0,90,493,3.0,437.48,255.36,123.5302401573531,3.0,1.0,1.0,1,2,1917,12.0,0,0.09425901648046453
acct_4d5daf3d55,2025-04-15,0.42171028225892226,legit,,-261,261,0,90,351,2.0,357.67,303.72,176.61406073696398,2.0,2.0,1.0,1,2,1918,7.0,0,0.1722001197939029
acct_de89b96439,2025-08-16,0.41421632725181556,legit,,-138,138,0,90,228,9.0,1306.75,617.89,184.536542391413,9.0,3.0,1.0,1,2,1919,19.0,0,0.1591634419853518
acct_a0cdcb763b,2024-03-28,0.15137298741483518,legit,,-644,644,0,90,734,5.0,750.48,492.63,193.40100796014482,5.0,2.0,1.0,1,2,1920,15.0,0,0.06389026068184062
acct_b1161d8658,2025-11-08,0.4390451979322648,legit,,-54,54,0,90,144,2.0,287.24,223.25,112.61382597176956,2.0,1.0,1.0,1,2,1921,7.0,0,0.24186370979396377
acct_96a4e46220,2024-11-09,0.26513982357171695,legit,,-418,418,0,90,508,4.0,1587.6499999999999,804.31,415.9632833456177,4.0,3.0,1.0,1,2,1922,11.0,0,0.012856689548697548
acct_264c373e13,2025-11-27,0.20924739692721178,legit,,-35,35,0,90,125,10.0,2142.28,772.08,220.62591752657812,9.0,4.0,1.1111111111111112,1,2,1923,20.0,0,0.032781311388552704
acct_370e444712,2024-10-06,0.07376326836216499,legit,,-452,452,0,90,542,12.0,1013.29,357.77,109.76874993767026,11.0,4.0,1.0909090909090908,1,2,1924,18.0,0,0.2019423354894958
acct_fff2a4edbf,2025-10-22,0.32594419882687453,legit,,-71,71,0,90,161,8.0,848.2,406.91,132.38378331848008,8.0,2.0,1.0,1,2,1925,15.0,0,0.0329310166349863
acct_b45c4c3f4c,2025-02-17,0.6171437474796189,legit,,-318,318,0,90,408,4.0,533.02,374.66,163.01649865376615,4.0,3.0,1.0,1,2,1926,13.0,0,0.7046873009442042
acct_4e480e72f5,2024-10-17,0.11967117008650252,legit,,-441,441,0,90,531,8.0,698.93,224.46,65.55070119217426,8.0,3.0,1.0,1,2,1927,16.0,0,0.11380477055778422
acct_64d02bad09,2024-12-07,0.3112166458736129,legit,,-390,390,0,90,480,7.0,945.76,568.67,198.27577978063545,7.0,3.0,1.0,1,2,1928,12.0,0,0.02908150294830432
