account_id,open_date,kyc_risk_score,segment,fraud_ring_id,open_day_offset,account_age_at_sim_start_days,is_cold_start,decision_day_offset,account_age_days_at_decision
acct_86705b7711,2024-05-11,0.2975690202648481,legit,,-600,600,0,90,690
acct_031465d67c,2024-06-29,0.3572558495122548,legit,,-551,551,0,90,641
acct_4d656c47d5,2025-02-13,0.34028604792552136,legit,,-322,322,0,90,412
acct_bde6f14cde,2025-11-18,0.2497697919989135,legit,,-44,44,0,90,134
acct_e0d2cd8124,2024-02-01,0.2864160280980004,legit,,-700,700,0,90,790
acct_5dafd15159,2025-09-28,0.2669988036869231,legit,,-95,95,0,90,185
acct_3367670617,2024-06-07,0.20233668280995115,legit,,-573,573,0,90,663
acct_a952193ead,2024-05-25,0.15189299220040414,legit,,-586,586,0,90,676
acct_66bd59772f,2024-12-05,0.30059401958917953,legit,,-392,392,0,90,482
acct_26340d5023,2024-11-30,0.1704191499235882,legit,,-397,397,0,90,487
acct_ff183c1c4a,2025-11-24,0.17053062168104888,legit,,-38,38,0,90,128
acct_bf9d8990fe,2024-03-04,0.367460960948464,legit,,-668,668,0,90,758
acct_086dac7555,2025-09-23,0.2594341203438145,legit,,-100,100,0,90,190
acct_2fe837a45e,2024-02-23,0.3470257299522422,legit,,-678,678,0,90,768
acct_bba383b502,2024-11-17,0.18274614282467525,legit,,-410,410,0,90,500
acct_b5d7a71ee2,2025-08-13,0.37254667470629593,legit,,-141,141,0,90,231
acct_884d4e9c65,2024-10-27,0.18554836125206642,legit,,-431,431,0,90,521
acct_a8ccbaa517,2025-07-16,0.2549416024419013,legit,,-169,169,0,90,259
acct_5d507ef11f,2024-09-03,0.3871107067348138,legit,,-485,485,0,90,575
acct_cf511cabbf,2024-02-17,0.10610594486257238,legit,,-684,684,0,90,774
acct_a6ee750804,2024-12-13,0.3152652404934616,legit,,-384,384,0,90,474
acct_8a15f9edd4,2024-08-13,0.4765508765835359,legit,,-506,506,0,90,596
acct_4b43a85cfc,2024-07-23,0.2498656333602532,legit,,-527,527,0,90,617
acct_c92fa78ec5,2025-08-02,0.29288379665868086,legit,,-152,152,0,90,242
acct_f508685f8f,2024-09-29,0.4833517350712274,legit,,-459,459,0,90,549
acct_92db64b809,2024-07-18,0.46971451465078784,legit,,-532,532,0,90,622
acct_dba856c3ac,2024-10-04,0.12762877775422438,legit,,-454,454,0,90,544
acct_20884adf52,2024-12-19,0.1633606552315946,legit,,-378,378,0,90,468
acct_032d2213ee,2025-10-21,0.2769147279300309,legit,,-72,72,0,90,162
acct_587aec47e5,2025-07-11,0.17266530821407405,legit,,-174,174,0,90,264
acct_7f78b5151c,2024-10-01,0.16885039631636617,legit,,-457,457,0,90,547
acct_8c78a95a3c,2025-08-26,0.34608629460035867,legit,,-128,128,0,90,218
acct_fe649f8f86,2025-04-30,0.2832183675196985,legit,,-246,246,0,90,336
acct_456ad582be,2025-10-29,0.2126032679260336,legit,,-64,64,0,90,154
acct_fbfb3444b6,2025-01-05,0.16046602204687288,legit,,-361,361,0,90,451
acct_db75dc79ca,2024-04-13,0.3913821823380621,legit,,-628,628,0,90,718
acct_66ad5f9e65,2024-01-17,0.37676627032370597,legit,,-715,715,0,90,805
acct_7a1fbe73e3,2024-09-10,0.0,legit,,-478,478,0,90,568
acct_7efc06520c,2024-10-13,0.03796457222439348,legit,,-445,445,0,90,535
acct_3abf08ceb2,2025-10-15,0.20184940728162112,legit,,-78,78,0,90,168
acct_463802246f,2025-10-04,0.1599130458081865,legit,,-89,89,0,90,179
acct_a95fd04049,2024-11-24,0.40181919345859923,legit,,-403,403,0,90,493
acct_fdce13bef1,2025-09-16,0.2529338466303744,legit,,-107,107,0,90,197
acct_888ecb2cd6,2025-06-05,0.23414785446242498,legit,,-210,210,0,90,300
acct_7a571347e4,2025-05-11,0.2772595358064959,legit,,-235,235,0,90,325
acct_e4c546bb0d,2025-01-22,0.3006960909084672,legit,,-344,344,0,90,434
acct_f4692b4e53,2024-08-01,0.33712348396469694,legit,,-518,518,0,90,608
acct_b97e495312,2024-06-12,0.10963887987706974,legit,,-568,568,0,90,658
acct_6d43162205,2024-02-08,0.34058342709688516,legit,,-693,693,0,90,783
acct_f0dc1ddf70,2025-01-31,0.21062569945600693,legit,,-335,335,0,90,425
acct_7601b10341,2025-06-21,0.0,legit,,-194,194,0,90,284
acct_4cc7fef7a3,2024-10-14,0.12782588661775773,legit,,-444,444,0,90,534
acct_a766314c4e,2025-01-05,0.3137467874311098,legit,,-361,361,0,90,451
acct_97a23e1dc6,2025-02-15,0.2721240048610797,legit,,-320,320,0,90,410
acct_d4eb47d26a,2025-08-26,0.484113217922403,legit,,-128,128,0,90,218
acct_108f726d9e,2025-11-29,0.24670799749795316,legit,,-33,33,0,90,123
acct_0798c1c969,2024-10-07,0.28653226273765786,legit,,-451,451,0,90,541
acct_458965a744,2025-03-13,0.2533992094099529,legit,,-294,294,0,90,384
acct_2d0e5c45c4,2025-10-18,0.058006079909878605,legit,,-75,75,0,90,165
acct_cbaccb4368,2025-08-20,0.16820625369634795,legit,,-134,134,0,90,224
acct_d9a6b77e36,2024-01-13,0.49376801977342033,legit,,-719,719,0,90,809
acct_317b09bd1e,2024-03-04,0.37336642784790197,legit,,-668,668,0,90,758
acct_c9b3ee9405,2025-11-29,0.24360365572106146,legit,,-33,33,0,90,123
acct_f19e4c71e8,2024-03-14,0.17991648001335908,legit,,-658,658,0,90,748
acct_c7182ceac7,2025-03-12,0.2642948715239533,legit,,-295,295,0,90,385
acct_43459e7ff4,2025-01-25,0.15588897893017842,legit,,-341,341,0,90,431
acct_35f0335447,2025-01-23,0.2349946700968139,legit,,-343,343,0,90,433
acct_060d08e83e,2024-08-13,0.5259596883537807,legit,,-506,506,0,90,596
acct_fe7546871e,2024-02-28,0.23923230761060577,legit,,-673,673,0,90,763
acct_8898b21817,2024-12-26,0.2265253203030774,legit,,-371,371,0,90,461
acct_1395161495,2025-09-25,0.28111451698418893,legit,,-98,98,0,90,188
acct_dd75015568,2024-10-03,0.19635128897585624,legit,,-455,455,0,90,545
acct_8dcfcb4c21,2024-09-28,0.2752641604947096,legit,,-460,460,0,90,550
acct_14d0b9b073,2024-04-21,0.27663793332115255,legit,,-620,620,0,90,710
acct_9db4e7bc92,2025-07-05,0.4160464433431599,legit,,-180,180,0,90,270
acct_b6c6a42131,2024-05-20,0.4452881607357623,legit,,-591,591,0,90,681
acct_20e84b41ac,2025-01-27,0.24291493392339336,legit,,-339,339,0,90,429
acct_dc8ace67b6,2025-04-23,0.19175245565030524,legit,,-253,253,0,90,343
acct_120352e4f0,2025-03-16,0.15802457989627972,legit,,-291,291,0,90,381
acct_f7ef181ef1,2024-09-03,0.5297229605869684,legit,,-485,485,0,90,575
acct_c86b364813,2025-07-28,0.3483337087141477,legit,,-157,157,0,90,247
acct_877697f6a4,2025-04-25,0.39988272362481936,legit,,-251,251,0,90,341
acct_11ef599726,2025-11-21,0.33252306221413386,legit,,-41,41,0,90,131
acct_03cc44aed4,2024-11-20,0.06426006007121066,legit,,-407,407,0,90,497
acct_777a772689,2024-07-14,0.21815678700228947,legit,,-536,536,0,90,626
acct_c059c1fdc9,2024-08-29,0.01315807883096784,legit,,-490,490,0,90,580
acct_12528d74a2,2025-04-10,0.37723926457356327,legit,,-266,266,0,90,356
acct_095605d6aa,2024-06-09,0.3387557445983875,legit,,-571,571,0,90,661
acct_84dedb5ec8,2025-05-29,0.5331726321195533,legit,,-217,217,0,90,307
acct_b228350859,2025-06-11,0.19946164208114137,legit,,-204,204,0,90,294
acct_502ac61d3e,2024-08-28,0.2642397003668795,legit,,-491,491,0,90,581
acct_d0000120c5,2024-11-20,0.181994436962782,legit,,-407,407,0,90,497
acct_b38d638fe9,2025-04-25,0.17428460834414433,legit,,-251,251,0,90,341
acct_321b2de20b,2024-06-29,0.2954367188605643,legit,,-551,551,0,90,641
acct_154d0dbd50,2024-11-15,0.004632608439421537,legit,,-412,412,0,90,502
acct_89d826b2bc,2025-03-04,0.43014830365926526,legit,,-303,303,0,90,393
acct_0036b57fc4,2024-01-27,0.2982313939694575,legit,,-705,705,0,90,795
acct_bdd5b34ad5,2025-05-31,0.22955084113180213,legit,,-215,215,0,90,305
acct_72475ed57a,2025-10-05,0.2515884007362004,legit,,-88,88,0,90,178
acct_ed8beb19e2,2024-02-15,0.08700839261694526,legit,,-686,686,0,90,776
acct_152ded15c6,2024-02-04,0.14908610335954503,legit,,-697,697,0,90,787
acct_9c801b8b33,2024-07-26,0.23801985034054596,legit,,-524,524,0,90,614
acct_c82cc73e72,2024-06-18,0.3186231019164052,legit,,-562,562,0,90,652
acct_b1b30127e7,2024-10-23,0.2928554411525585,legit,,-435,435,0,90,525
acct_f56ab2231d,2025-04-14,0.38099003432529666,legit,,-262,262,0,90,352
acct_eb82d9993c,2025-11-16,0.266693408771391,legit,,-46,46,0,90,136
acct_899403749d,2024-02-15,0.2384939676920835,legit,,-686,686,0,90,776
acct_bdd8bc985b,2025-03-14,0.2413601689072254,legit,,-293,293,0,90,383
acct_4a34b69063,2024-07-23,0.4011647023456487,legit,,-527,527,0,90,617
acct_63cbde4bcf,2025-01-04,0.1432235212781908,legit,,-362,362,0,90,452
acct_6ba467bd23,2024-09-16,0.19093034934815364,legit,,-472,472,0,90,562
acct_3855ba55dd,2024-05-14,0.20517832033829836,legit,,-597,597,0,90,687
acct_c58b13537b,2025-05-27,0.30823639396757685,legit,,-219,219,0,90,309
acct_f64c88f667,2024-02-29,0.3566779816485578,legit,,-672,672,0,90,762
acct_57b91574f6,2025-04-14,0.42082713667180394,legit,,-262,262,0,90,352
acct_0ce034b073,2025-10-20,0.13789131230224483,legit,,-73,73,0,90,163
acct_caa3203ec4,2025-07-22,0.14157586641084735,legit,,-163,163,0,90,253
acct_fc7582421e,2025-06-08,0.19585895713127027,legit,,-207,207,0,90,297
acct_58644ff061,2025-09-03,0.11340079276468687,legit,,-120,120,0,90,210
acct_b29aafb72e,2025-09-06,0.1930584479657153,legit,,-117,117,0,90,207
acct_c7d172049b,2025-02-07,0.16937827122865529,legit,,-328,328,0,90,418
acct_a944f40ac2,2024-08-05,0.3914141020381997,legit,,-514,514,0,90,604
acct_25d654352e,2025-11-02,0.27390856494990873,legit,,-60,60,0,90,150
acct_b8283a8308,2024-10-29,0.27046098232235793,legit,,-429,429,0,90,519
acct_d417f72d3a,2024-04-21,0.21519210712752979,legit,,-620,620,0,90,710
acct_48fde2bf32,2025-11-05,0.2807790374132248,legit,,-57,57,0,90,147
acct_2a789ad6d8,2025-03-14,0.3022304748605276,legit,,-293,293,0,90,383
acct_f417edddb1,2025-01-10,0.14856154420269177,legit,,-356,356,0,90,446
acct_6831f2e418,2024-01-05,0.3530855269813283,legit,,-727,727,0,90,817
acct_d5cd4e54fd,2025-02-21,0.0614682708915259,legit,,-314,314,0,90,404
acct_c5abd78185,2024-09-11,0.3424838538513716,legit,,-477,477,0,90,567
acct_7eb673565f,2025-08-21,0.14713883154670843,legit,,-133,133,0,90,223
acct_ce153c43dd,2024-04-11,0.24892793585296352,legit,,-630,630,0,90,720
acct_8cf184c264,2025-08-09,0.09894322483787962,legit,,-145,145,0,90,235
acct_cb0790ca99,2024-10-10,0.3757635493140703,legit,,-448,448,0,90,538
acct_47ca165b16,2025-02-28,0.11694364300743529,legit,,-307,307,0,90,397
acct_825231f8d4,2025-07-25,0.27753524373501154,legit,,-160,160,0,90,250
acct_6c306794e2,2024-04-15,0.19350140106693567,legit,,-626,626,0,90,716
acct_617ed618f3,2025-10-24,0.3387191230809884,legit,,-69,69,0,90,159
acct_f338cba1ce,2024-06-07,0.14135617447818014,legit,,-573,573,0,90,663
acct_7a06c15c52,2024-01-15,0.26848959905786424,legit,,-717,717,0,90,807
acct_b346480b83,2025-10-25,0.398579236178782,legit,,-68,68,0,90,158
acct_0e41651880,2024-07-20,0.17019259355660524,legit,,-530,530,0,90,620
acct_53f5ad4472,2025-06-23,0.15590292478355094,legit,,-192,192,0,90,282
acct_dbe4368ebf,2025-09-26,0.46914512162881594,legit,,-97,97,0,90,187
acct_7ac867b5bf,2024-05-20,0.40941745729500767,legit,,-591,591,0,90,681
acct_ba46555cc8,2024-10-06,0.17122166718175313,legit,,-452,452,0,90,542
acct_3663a02f36,2025-08-03,0.3209584874622981,legit,,-151,151,0,90,241
acct_29d6b12cae,2024-07-23,0.12807801647101336,legit,,-527,527,0,90,617
acct_d83d905ae6,2025-04-08,0.34374174462684903,legit,,-268,268,0,90,358
acct_730e14d291,2025-11-04,0.37631733011386737,legit,,-58,58,0,90,148
acct_fdc9116577,2024-08-01,0.255358993715616,legit,,-518,518,0,90,608
acct_49215e60b4,2025-11-29,0.3410023639172879,legit,,-33,33,0,90,123
acct_d6e078c6b0,2024-06-19,0.09477941687939492,legit,,-561,561,0,90,651
acct_2d9daf77df,2025-06-05,0.1524431170431783,legit,,-210,210,0,90,300
acct_9c698ac0a1,2025-11-14,0.39585788997972327,legit,,-48,48,0,90,138
acct_51e809b710,2025-10-23,0.4439178908994457,legit,,-70,70,0,90,160
acct_0e6a032f07,2025-08-22,0.28447489132436365,legit,,-132,132,0,90,222
acct_e026356002,2024-04-07,0.33985766631789727,legit,,-634,634,0,90,724
acct_41785f6c3f,2025-05-13,0.2316122847690143,legit,,-233,233,0,90,323
acct_93ed9500c6,2025-07-19,0.1511043134392628,legit,,-166,166,0,90,256
acct_30711f696c,2024-12-27,0.2900258813963446,legit,,-370,370,0,90,460
acct_76f34d6f32,2024-07-31,0.27226159679016926,legit,,-519,519,0,90,609
acct_42f13f30dc,2025-06-06,0.31553341970709364,legit,,-209,209,0,90,299
acct_5b6fd211bf,2024-11-09,0.27911731255886346,legit,,-418,418,0,90,508
acct_191a1aeee6,2024-10-30,0.24487802845270282,legit,,-428,428,0,90,518
acct_8a555c7f15,2024-02-19,0.29954696742668807,legit,,-682,682,0,90,772
acct_ef0d957907,2024-05-13,0.2943647110766956,legit,,-598,598,0,90,688
acct_54a5642376,2024-03-01,0.3302101222343211,legit,,-671,671,0,90,761
acct_e04588418e,2024-04-18,0.2562198518791416,legit,,-623,623,0,90,713
acct_40b488e232,2025-02-14,0.17516769884447686,legit,,-321,321,0,90,411
acct_6d737442d2,2025-07-07,0.11500847738774145,legit,,-178,178,0,90,268
acct_f449cc6a7c,2025-09-17,0.40189299101998666,legit,,-106,106,0,90,196
acct_2fc502931b,2025-08-03,0.31449206250728046,legit,,-151,151,0,90,241
acct_978ee48b0e,2024-07-30,0.48666351423325765,legit,,-520,520,0,90,610
acct_eabe2db74f,2024-08-18,0.613811489813276,legit,,-501,501,0,90,591
acct_3435c2e1f4,2025-08-22,0.22269647015641356,legit,,-132,132,0,90,222
acct_c4878774d1,2024-05-09,0.20226665032717503,legit,,-602,602,0,90,692
acct_a856ccd8d5,2025-05-20,0.2946790672072366,legit,,-226,226,0,90,316
acct_b49c3dc9b4,2024-11-20,0.23633003283362994,legit,,-407,407,0,90,497
acct_69babce529,2024-05-13,0.46320638165411443,legit,,-598,598,0,90,688
acct_15b9685d42,2025-07-24,0.2824582463332239,legit,,-161,161,0,90,251
acct_8ed13789bb,2025-08-27,0.1409202766583539,legit,,-127,127,0,90,217
acct_3f0203aa30,2025-01-10,0.23391673350287612,legit,,-356,356,0,90,446
acct_0dcbf9f353,2025-07-19,0.17701123247952558,legit,,-166,166,0,90,256
acct_92741400b0,2025-08-07,0.5706116055708021,legit,,-147,147,0,90,237
acct_ff9e047f43,2025-01-29,0.21838272997851577,legit,,-337,337,0,90,427
acct_9ca9a43870,2025-03-21,0.16621342483209128,legit,,-286,286,0,90,376
acct_a17d8f6fc5,2025-09-24,0.24381185926285437,legit,,-99,99,0,90,189
acct_9ca7a75264,2025-01-23,0.3165755826070376,legit,,-343,343,0,90,433
acct_9ce4703388,2024-02-04,0.33119374621318304,legit,,-697,697,0,90,787
acct_288f3878bc,2024-07-18,0.29085285322018545,legit,,-532,532,0,90,622
acct_b577da9e1d,2025-04-21,0.14487286430673058,legit,,-255,255,0,90,345
acct_238d037f72,2024-07-21,0.13987492305996888,legit,,-529,529,0,90,619
acct_28c8dd408d,2024-02-28,0.10739333744820767,legit,,-673,673,0,90,763
acct_8274684f26,2024-03-25,0.3326334041174665,legit,,-647,647,0,90,737
acct_1bf3f17632,2024-11-08,0.3671998443973756,legit,,-419,419,0,90,509
acct_d776d7703a,2024-09-30,0.3432169238638176,legit,,-458,458,0,90,548
acct_f656fc96d2,2024-03-27,0.03864527144289462,legit,,-645,645,0,90,735
acct_8a76beb46e,2024-12-09,0.2712543796006036,legit,,-388,388,0,90,478
acct_55d273d9de,2024-11-10,0.32525315201789984,legit,,-417,417,0,90,507
acct_d4dca01ba7,2024-08-17,0.1315533814555736,legit,,-502,502,0,90,592
acct_75b95b5bd5,2025-11-06,0.07023522695307441,legit,,-56,56,0,90,146
acct_fca87f85f4,2024-05-15,0.3177900737527495,legit,,-596,596,0,90,686
acct_18241177e5,2025-04-30,0.33281096982104746,legit,,-246,246,0,90,336
acct_5ead942e6e,2025-11-29,0.13226807590381426,legit,,-33,33,0,90,123
acct_972bc6612e,2025-10-08,0.1632117176870993,legit,,-85,85,0,90,175
acct_a6b872595c,2025-11-22,0.08655390029768173,legit,,-40,40,0,90,130
acct_82c1289e39,2025-01-03,0.0793537880631841,legit,,-363,363,0,90,453
acct_25cf371ce9,2024-12-18,0.26035046034700066,legit,,-379,379,0,90,469
acct_8774c98bdd,2025-07-23,0.10832867922958114,legit,,-162,162,0,90,252
acct_87b8b4dc3c,2025-04-19,0.37702633793701784,legit,,-257,257,0,90,347
acct_957c5f18a9,2025-08-26,0.0937864315103788,legit,,-128,128,0,90,218
acct_991f0295cb,2025-08-03,0.3729708080500927,legit,,-151,151,0,90,241
acct_d59976445b,2024-09-09,0.1998077931563429,legit,,-479,479,0,90,569
acct_06ecd3178e,2024-11-09,0.38961949771677684,legit,,-418,418,0,90,508
acct_fba699424a,2024-05-08,0.21325575052341428,legit,,-603,603,0,90,693
acct_efd24583d6,2025-08-25,0.30147584693526386,legit,,-129,129,0,90,219
acct_40d1802be8,2025-04-20,0.20885864165081958,legit,,-256,256,0,90,346
acct_9162a2ea48,2025-01-04,0.28845394166152455,legit,,-362,362,0,90,452
acct_b7faeb3c11,2025-11-09,0.3725059385202969,legit,,-53,53,0,90,143
acct_bd17127e05,2025-08-12,0.25494472801379436,legit,,-142,142,0,90,232
acct_dab0eccb2f,2025-07-22,0.24261811844744352,legit,,-163,163,0,90,253
acct_5895eed3f9,2025-08-29,0.12697849666669891,legit,,-125,125,0,90,215
acct_54629d6a77,2025-02-11,0.3720372457885427,legit,,-324,324,0,90,414
acct_b5e8f66d48,2025-01-12,0.09196899116404644,legit,,-354,354,0,90,444
acct_fb70b20ab0,2025-03-31,0.39499153905766005,legit,,-276,276,0,90,366
acct_6e041fe213,2024-11-16,0.3702200763459289,legit,,-411,411,0,90,501
acct_e4dcf30d6a,2024-12-23,0.4212381720671763,legit,,-374,374,0,90,464
acct_1f1ebc04d0,2025-03-18,0.05061940963137879,legit,,-289,289,0,90,379
acct_f7250d4193,2024-06-21,0.028705545859897014,legit,,-559,559,0,90,649
acct_4ad05449fe,2025-09-01,0.1789625430724024,legit,,-122,122,0,90,212
acct_18581c9174,2025-11-14,0.14025084660071785,legit,,-48,48,0,90,138
acct_a6c9379d81,2025-01-24,0.32387023454335456,legit,,-342,342,0,90,432
acct_503e989a7e,2025-06-06,0.07566909438854236,legit,,-209,209,0,90,299
acct_31d9198dee,2025-07-11,0.4311844819744378,legit,,-174,174,0,90,264
acct_60f47bc1fe,2025-11-15,0.12096539437343504,legit,,-47,47,0,90,137
acct_55a7053da6,2025-09-12,0.19183230861412073,legit,,-111,111,0,90,201
acct_a4dda7edb4,2024-02-18,0.31549525118199434,legit,,-683,683,0,90,773
acct_59770bccd9,2024-05-31,0.3389538120382026,legit,,-580,580,0,90,670
acct_257417432f,2024-09-27,0.3590991522656652,legit,,-461,461,0,90,551
acct_63f875a7ab,2025-07-21,0.3836391648089559,legit,,-164,164,0,90,254
acct_b9700b09ea,2024-07-04,0.1476768262438216,legit,,-546,546,0,90,636
acct_8a732028db,2024-05-27,0.28098954243966723,legit,,-584,584,0,90,674
acct_ab6c53301e,2025-04-29,0.3082147070643497,legit,,-247,247,0,90,337
acct_3ddf772dca,2024-05-23,0.1487428025770332,legit,,-588,588,0,90,678
acct_b1bf95f432,2024-07-25,0.08801591052451407,legit,,-525,525,0,90,615
acct_c05806186c,2025-07-15,0.27230014930226987,legit,,-170,170,0,90,260
acct_63ea8947fe,2024-04-19,0.38792522091493814,legit,,-622,622,0,90,712
acct_7e0875fde7,2024-03-21,0.08138027671876477,legit,,-651,651,0,90,741
acct_3bf5395898,2024-12-13,0.36593556172049274,legit,,-384,384,0,90,474
acct_e8ba1ca3ad,2024-12-29,0.29104041489052257,legit,,-368,368,0,90,458
acct_44cd7529b2,2025-05-24,0.1723048685824577,legit,,-222,222,0,90,312
acct_236bc82469,2025-01-21,0.1448122210980164,legit,,-345,345,0,90,435
acct_f6b4126052,2025-03-21,0.20950842950725904,legit,,-286,286,0,90,376
acct_ac9af307c2,2024-11-04,0.11893812074956503,legit,,-423,423,0,90,513
acct_5572fef23b,2024-03-24,0.2896623434305114,legit,,-648,648,0,90,738
acct_db461ff3d1,2025-07-24,0.19114454071675474,legit,,-161,161,0,90,251
acct_fe17dccf86,2025-04-08,0.29741713828380706,legit,,-268,268,0,90,358
acct_616eca5c39,2025-07-21,0.24532849594181913,legit,,-164,164,0,90,254
acct_337394ea86,2025-09-21,0.21243492568885536,legit,,-102,102,0,90,192
acct_29eec0bebb,2024-05-01,0.37977405635542383,legit,,-610,610,0,90,700
acct_a4cc17edbd,2024-05-25,0.21085075820514063,legit,,-586,586,0,90,676
acct_dbe3d15b2f,2025-04-16,0.20473685502531147,legit,,-260,260,0,90,350
acct_f9a4c91e3d,2025-03-03,0.019982095388190818,legit,,-304,304,0,90,394
acct_325a6e129e,2024-03-16,0.36533121833442594,legit,,-656,656,0,90,746
acct_48c42ac9cd,2025-11-05,0.0,legit,,-57,57,0,90,147
acct_944c80d639,2025-05-07,0.20203359324522835,legit,,-239,239,0,90,329
acct_7f3a72ff1e,2025-03-28,0.45923462407498783,legit,,-279,279,0,90,369
acct_ca9891f9d9,2024-11-03,0.18313953675362804,legit,,-424,424,0,90,514
acct_6ea7277d53,2024-08-15,0.40654164365386614,legit,,-504,504,0,90,594
acct_3632254bf7,2025-07-31,0.3710919764480807,legit,,-154,154,0,90,244
acct_9b97e84ba8,2025-04-04,0.08693473048923814,legit,,-272,272,0,90,362
acct_e4cae74132,2025-09-06,0.20126396254348172,legit,,-117,117,0,90,207
acct_e02d82c742,2025-04-26,0.12657949108704764,legit,,-250,250,0,90,340
acct_c9ac14880c,2025-04-16,0.2832813015664258,legit,,-260,260,0,90,350
acct_f434971767,2024-09-05,0.19063018833691453,legit,,-483,483,0,90,573
acct_f5284ac6e4,2025-12-01,0.1800407339603119,legit,,-31,31,0,90,121
acct_7d08259650,2024-03-18,0.32444468727176295,legit,,-654,654,0,90,744
acct_ec08a1630f,2025-11-24,0.2426892334350478,legit,,-38,38,0,90,128
acct_02a92cd56c,2025-08-10,0.197034122516086,legit,,-144,144,0,90,234
acct_b93f6b7855,2024-09-30,0.3160304491640439,legit,,-458,458,0,90,548
acct_afe8f2931f,2025-11-25,0.497415898327793,legit,,-37,37,0,90,127
acct_47d5fdc811,2025-05-09,0.3671187939779009,legit,,-237,237,0,90,327
acct_c499899499,2024-02-04,0.6206214633832341,legit,,-697,697,0,90,787
acct_1d8300691a,2024-12-30,0.30815722135740425,legit,,-367,367,0,90,457
acct_4cc8f946df,2024-02-26,0.33448180891859847,legit,,-675,675,0,90,765
acct_3dafa865bb,2024-11-04,0.19673180362974926,legit,,-423,423,0,90,513
acct_d34a5b50a6,2024-08-10,0.18925968799691992,legit,,-509,509,0,90,599
acct_04a264dc14,2024-12-02,0.22909905253345617,legit,,-395,395,0,90,485
acct_9ef25eb4db,2025-01-29,0.26658681105691634,legit,,-337,337,0,90,427
acct_92aa231e3d,2025-02-28,0.35357808864449664,legit,,-307,307,0,90,397
acct_b043b76679,2024-07-31,0.23059347963505036,legit,,-519,519,0,90,609
acct_ccd38b6c73,2025-06-12,0.3862329677983826,legit,,-203,203,0,90,293
acct_85003e503d,2024-07-02,0.34286694170918386,legit,,-548,548,0,90,638
acct_7ae89c1913,2024-07-10,0.2124215273310063,legit,,-540,540,0,90,630
acct_015d094651,2025-09-16,0.26986185544201147,legit,,-107,107,0,90,197
acct_a1a0719a47,2024-04-15,0.35921217939277256,legit,,-626,626,0,90,716
acct_f12813dcd4,2025-10-15,0.28406872014105683,legit,,-78,78,0,90,168
acct_49ba0661b6,2024-12-19,0.2576964162853784,legit,,-378,378,0,90,468
acct_d181ec8462,2024-03-07,0.16913779741833274,legit,,-665,665,0,90,755
acct_ae4f00a80d,2025-02-17,0.252278942396813,legit,,-318,318,0,90,408
acct_4d48bfb1f7,2024-12-06,0.24583848999776922,legit,,-391,391,0,90,481
acct_8a495051a0,2024-07-14,0.20230199980846825,legit,,-536,536,0,90,626
acct_0c115033e9,2025-09-23,0.2567446783706982,legit,,-100,100,0,90,190
acct_aefe7b84be,2024-11-19,0.2203811445386097,legit,,-408,408,0,90,498
acct_7d36834ac3,2024-12-10,0.3085589644965505,legit,,-387,387,0,90,477
acct_c8026eb6c6,2024-09-26,0.05463493432585467,legit,,-462,462,0,90,552
acct_0b0556cd9c,2025-06-23,0.20821962509959901,legit,,-192,192,0,90,282
acct_9ec07f3e11,2024-07-19,0.4525063647383966,legit,,-531,531,0,90,621
acct_c402368069,2025-10-23,0.3438553886913688,legit,,-70,70,0,90,160
acct_f54395d398,2024-12-18,0.22211593127478746,legit,,-379,379,0,90,469
acct_b7c36d4ef3,2025-04-07,0.2807961257297835,legit,,-269,269,0,90,359
acct_b3332a8265,2025-04-04,0.3147165463531449,legit,,-272,272,0,90,362
acct_51ab9f900c,2025-08-17,0.13995412642470872,legit,,-137,137,0,90,227
acct_50b9b2ea61,2024-04-01,0.3004387395731355,legit,,-640,640,0,90,730
acct_23a8e3d96b,2024-03-28,0.3490805143964391,legit,,-644,644,0,90,734
acct_695c28f9e1,2024-07-11,0.20858117593085224,legit,,-539,539,0,90,629
acct_fda9622506,2024-11-04,0.0,legit,,-423,423,0,90,513
acct_6787a43949,2025-01-23,0.4011819857624731,legit,,-343,343,0,90,433
acct_2fe6f24dc1,2025-06-12,0.18707021284347483,legit,,-203,203,0,90,293
acct_18497bc2a8,2024-01-09,0.2698734580279182,legit,,-723,723,0,90,813
acct_3866b647c4,2025-04-16,0.24328654815456782,legit,,-260,260,0,90,350
acct_08bfa82180,2024-10-12,0.27586095631621077,legit,,-446,446,0,90,536
acct_1eb6ddabd4,2024-10-11,0.13860110430531672,legit,,-447,447,0,90,537
acct_ef21d6fb9d,2025-10-31,0.09617785027256015,legit,,-62,62,0,90,152
acct_86f2868c64,2025-11-04,0.2536007846237128,legit,,-58,58,0,90,148
acct_4832adb1ba,2025-08-20,0.2863722261940396,legit,,-134,134,0,90,224
acct_aae009f2de,2025-04-11,0.2649636733181616,legit,,-265,265,0,90,355
acct_9d99e24da0,2025-06-01,0.06564732231469064,legit,,-214,214,0,90,304
acct_c3cf7d6b7f,2025-04-17,0.0727350443846762,legit,,-259,259,0,90,349
acct_064adbb6b0,2024-05-13,0.24900641392844958,legit,,-598,598,0,90,688
acct_9be9e820b5,2024-11-06,0.17701024633610596,legit,,-421,421,0,90,511
acct_5485135916,2025-08-13,0.21649348969459797,legit,,-141,141,0,90,231
