transaction_id,account_id,device_id,counterparty_account_id,timestamp,amount,payment_rail,is_fraud,fraud_type
txn_9fcbc25a56,acct_a46c0d067e,dev_0e8dfa3c6c,acct_945f9108be,2026-03-02 11:06:23.081379,143.9,Check,0,none
txn_b0447f98c7,acct_79ddc0b255,dev_866e86cd92,acct_29eec0bebb,2026-03-02 11:09:15.630822,260.12,Check,0,none
txn_d359e34f7f,acct_4300b3e269,dev_5a69833003,acct_d0be352238,2026-03-02 11:09:19.700312,62.13,RTP,0,none
txn_4feadfdcd7,acct_7c1879a2d1,dev_8b4abfdc61,acct_36de1da085,2026-03-02 11:29:51.372187,43.86,RTP,0,none
txn_6d97573cc2,acct_fecceede60,dev_79b4791ce0,acct_b8cd3a8105,2026-03-02 11:33:36.470826,48.43,ACH,0,none
txn_dee09d36b1,acct_033b75be4d,dev_eb96acd5b7,acct_55cc1ab7a6,2026-03-02 11:36:30.385836,55.92,ACH,1,synthetic_id_testing
txn_3a30c7da41,acct_a0a811e4ca,dev_f49fb37574,acct_3d1e8520c3,2026-03-02 11:37:25.488248,39.11,RTP,0,none
txn_90fcbc273f,acct_1097137278,dev_2ab5f1e7d7,acct_c836224eb7,2026-03-02 11:37:51.458345,100.34,Wire,0,none
txn_8dab5884e8,acct_ffa8ea8f59,dev_21a1ac1eb9,acct_3f15c3a781,2026-03-02 11:38:54.245540,9.66,RTP,0,none
txn_49807d6170,acct_f508685f8f,dev_ac743db941,acct_6e166d7093,2026-03-02 11:40:35.134685,197.81,ACH,0,none
txn_a05f79d655,acct_b089991cc6,dev_c2c02c857d,acct_0c6a263af8,2026-03-02 11:42:48.564310,268.34,RTP,0,none
txn_30a9cd6f36,acct_73ca845778,dev_5ba7f8efba,acct_51c8d12e1a,2026-03-02 11:51:12.708231,51.94,Wire,0,none
txn_0d99258b18,acct_1fa2499bf3,dev_c203f95240,acct_2d4e94dfa8,2026-03-02 11:53:26.823515,52.97,RTP,0,none
txn_e83fc47055,acct_065067f274,dev_36f21f0725,acct_02b0bd298b,2026-03-02 11:58:07.481329,32.77,ACH,0,none
txn_033b7e0e36,acct_d9fcba0a85,dev_1dc0ad4085,acct_d7c2d2ed22,2026-03-02 11:58:39.772920,16.77,ACH,0,none
txn_f84a16fb4d,acct_5b041c0db8,dev_3b404b482d,acct_2e9b3c8515,2026-03-02 12:19:07.604810,22.83,ACH,0,none
txn_676d5f988a,acct_fdfb1311dd,dev_8570219c34,acct_a24162afbd,2026-03-02 12:19:36.135105,179.39,Wire,0,none
txn_3c549bd7ec,acct_253996f450,dev_5598f960a9,acct_2c9cdd59f7,2026-03-02 12:25:43.259055,95.18,Wire,0,none
txn_1605b97362,acct_3f21d40b4d,dev_cf07e9bd9c,acct_33cfdc2c51,2026-03-02 12:26:09.353909,196.47,ACH,0,none
txn_235d0ec431,acct_dd732b268d,dev_d50f71cee0,acct_15b7e3e576,2026-03-02 12:28:44.511723,255.04,ACH,0,none
txn_e29cfbb6a1,acct_d220f92572,dev_f606e15ece,acct_fc12eb6128,2026-03-02 12:55:24.769358,94.29,RTP,0,none
txn_9cc6b0cf14,acct_0181817b61,dev_92ed75d43d,acct_61e4d314cc,2026-03-02 12:58:27.470917,24.43,ACH,0,none
txn_c7edc05b55,acct_cc6df72315,dev_3054350769,acct_761cd4a64a,2026-03-02 13:00:50.379256,174.71,Wire,0,none
txn_09e3824cdf,acct_2433341520,dev_a447abfd98,acct_ddfbc44253,2026-03-02 13:08:52.907735,61.22,RTP,0,none
txn_5e4515ec87,acct_d508858778,dev_55630199cd,acct_1ae88377b4,2026-03-02 13:09:30.773716,172.4,Wire,0,none
txn_1ee77b8409,acct_e249fa89ae,dev_f182e2a6df,acct_c597c7b895,2026-03-02 13:41:08.240075,82.46,ACH,0,none
txn_4faa4706ba,acct_4ab40c18df,dev_ab6a371053,acct_d428fecf94,2026-03-02 13:49:06.798002,52.82,ACH,0,none
txn_efba43812a,acct_039d858569,dev_f92e0143a9,acct_aaf040b7e9,2026-03-02 13:55:32.652924,153.46,RTP,0,none
txn_abb519b90a,acct_1bda2627d2,dev_5f8668b9ee,acct_f4aed0e021,2026-03-02 14:02:49.903941,953.82,RTP,0,none
txn_e7d581661a,acct_fe17dccf86,dev_bc9c7a1fbd,acct_f60d674862,2026-03-02 14:21:51.092213,40.04,ACH,0,none
txn_db4bcd7c0d,acct_4743482beb,dev_fa7f2db475,acct_2272513108,2026-03-02 14:25:11.647625,275.15,ACH,0,none
txn_a9a7d9306b,acct_a842a56731,dev_eb96acd5b7,acct_c8ac16e553,2026-03-02 14:32:59.989340,56.6,RTP,1,synthetic_id_testing
txn_ebd03aac6b,acct_6495871609,dev_3a27409457,acct_5d507ef11f,2026-03-02 14:39:06.723199,68.82,RTP,0,none
txn_141a663845,acct_6c585cad97,dev_c0deeeb501,acct_9db4e7bc92,2026-03-02 14:42:48.396169,49.52,ACH,0,none
txn_87f2a9066f,acct_e2a78ebfa7,dev_435103a994,acct_a5fab3894e,2026-03-02 14:53:25.778269,40.94,ACH,0,none
txn_3348b638eb,acct_0402a69a65,dev_beb5ebf9f1,acct_be991abedf,2026-03-02 14:55:18.373552,436.79,ACH,0,none
txn_edbb25b6e1,acct_c27533ea90,dev_92db74a85b,acct_c8dfa6d6c0,2026-03-02 15:01:34.112197,258.1,ACH,0,none
txn_b407b120e6,acct_5de772a288,dev_8f4f9f7ff0,acct_190dab5532,2026-03-02 15:06:00.475377,56.2,ACH,0,none
txn_cb2082622d,acct_ec8969bcc2,dev_e15c71eb0e,acct_3249677a4a,2026-03-02 15:06:16.202014,36.76,ACH,0,none
txn_f53d8dd92e,acct_f3f5f1193e,dev_0f673c09b2,acct_b87adb59bf,2026-03-02 15:19:35.143946,253.0,ACH,0,none
txn_7a6f38d4d4,acct_12ceecfe56,dev_f5c0f27a3c,acct_0aba525c6f,2026-03-02 15:21:00.081443,827.14,ACH,0,none
txn_69ec4a513c,acct_26340d5023,dev_e0e0ae99b3,acct_a562b88db9,2026-03-02 15:24:52.150451,39.34,ACH,0,none
txn_703d825c06,acct_f314285c9a,dev_8217b9ccce,acct_a219742fd2,2026-03-02 15:25:53.441342,31.14,RTP,0,none
txn_c6b198f65d,acct_e6602eccbb,dev_f76e9d5968,acct_f5f07ae61d,2026-03-02 15:44:33.866787,139.46,ACH,0,none
txn_1720ba973a,acct_8f0cdf557d,dev_63bda3dd95,acct_7e4640bf93,2026-03-02 15:45:49.998195,116.28,ACH,0,none
txn_159d8eca1b,acct_c38cb8dc61,dev_7c05dbc376,acct_fa4854a2cb,2026-03-02 15:50:29.239718,57.65,Check,0,none
txn_95cec79455,acct_6495871609,dev_3a27409457,acct_d19ee88645,2026-03-02 15:53:34.307603,41.54,RTP,0,none
txn_b30886071c,acct_cff0b694d4,dev_3b8208ae83,acct_d583891d07,2026-03-02 15:59:49.487237,16.91,RTP,0,none
txn_b1a82ebce5,acct_3b73c3caba,dev_f6c2e54bb4,acct_143b911d43,2026-03-02 16:00:17.089747,126.42,Wire,0,none
txn_963796e2e7,acct_f417edddb1,dev_5128cdbfb4,acct_a6b872595c,2026-03-02 16:00:30.636483,107.37,ACH,0,none
txn_879c3e9b6c,acct_957eb9a4b9,dev_2f1ebae65b,acct_ae3dce94e8,2026-03-02 16:02:49.003258,63.01,Wire,0,none
txn_5d342d959b,acct_df7a2897ef,dev_eb96acd5b7,acct_2aa5e6226a,2026-03-02 16:08:57.278193,49.97,RTP,1,synthetic_id_testing
txn_6c1e100b49,acct_e9af52ad59,dev_0549d3965c,acct_4b4680cc28,2026-03-02 16:13:42.783544,219.18,Wire,0,none
txn_52cb3cdfcc,acct_e1ea17556f,dev_025202a7bc,acct_d1e26a2eb2,2026-03-02 16:17:17.723466,67.7,ACH,0,none
txn_7ded877c07,acct_281d0835c7,dev_60cb64687a,acct_6c5495e852,2026-03-02 16:22:24.053096,51.73,RTP,0,none
txn_56759c014f,acct_957c5f18a9,dev_d25cc66da5,acct_446a916349,2026-03-02 16:42:10.736855,116.91,Wire,0,none
txn_bb8c3942be,acct_9c801b8b33,dev_64ea74ea46,acct_d4dca01ba7,2026-03-02 16:42:17.948758,25.96,ACH,0,none
txn_47df5b7214,acct_3620862ec2,dev_0dba0c9efb,acct_697c334328,2026-03-02 17:03:14.568217,57.35,ACH,0,none
txn_076ead7841,acct_74b8170e11,dev_b8c75dc505,acct_8ec20c79f0,2026-03-02 17:19:40.552383,334.96,RTP,0,none
txn_d983e4e662,acct_d031ba9abe,dev_3a0916e914,acct_666618dc3a,2026-03-02 17:23:13.370046,161.42,ACH,0,none
txn_046694490a,acct_2c6ecc58b9,dev_b6989764ee,acct_e64468729b,2026-03-02 17:24:20.076205,404.06,ACH,0,none
txn_eb793a5e27,acct_36f71afe4c,dev_81b859c82a,acct_6d2f31ed14,2026-03-02 17:25:47.580759,15.78,ACH,0,none
txn_cc9051ddf9,acct_4a79ddd595,dev_dc04898d14,acct_b78590017e,2026-03-02 17:28:08.634672,46.36,RTP,0,none
txn_442db43f25,acct_892faec076,dev_f709596c21,acct_705b757746,2026-03-02 17:33:10.089283,87.4,Wire,0,none
txn_986c8a9901,acct_db44943dbd,dev_abf5286012,acct_9e0f6c3f9c,2026-03-02 17:39:25.597398,186.95,ACH,0,none
txn_dcd8917996,acct_f508685f8f,dev_ac743db941,acct_a8ccbaa517,2026-03-02 17:46:02.238608,39.14,ACH,0,none
txn_a6458151a8,acct_5303cd340a,dev_63bd98f7bb,acct_941bee860e,2026-03-02 17:48:17.737885,21.56,ACH,0,none
txn_b001abdb8a,acct_3bf5395898,dev_d18fb43fff,acct_3aa8b686c7,2026-03-02 17:52:00.293048,55.14,Wire,0,none
txn_80164d21c3,acct_df7a2897ef,dev_eb96acd5b7,acct_3749eb6191,2026-03-02 17:53:28.678732,87.03,Wire,0,none
txn_6258524532,acct_69babce529,dev_14275b134a,acct_a42ed7aeb0,2026-03-02 17:55:05.013622,27.87,Wire,0,none
txn_ee3af3b209,acct_5786ef6c5c,dev_f377c71d5e,acct_0ce034b073,2026-03-02 17:59:30.110192,171.53,ACH,0,none
txn_565e0d3626,acct_df503b8112,dev_4c67a473a9,acct_db933b3ecf,2026-03-02 18:02:52.010724,163.26,ACH,0,none
txn_0ee3619b6d,acct_f5e76d4dee,dev_4293cf2dc5,acct_d7cbcaef65,2026-03-02 18:05:38.849210,62.42,RTP,0,none
txn_49d284c42f,acct_bebde26d69,dev_3d8ce3aacc,acct_c9b0cb41ac,2026-03-02 18:11:30.823846,24.15,ACH,0,none
txn_dd19d25a34,acct_598808d98b,dev_7a5e125c61,acct_288f3878bc,2026-03-02 18:16:00.116485,33.86,Wire,0,none
txn_453ffbd0cb,acct_81c5fe2a05,dev_7ece9c60aa,acct_7ac867b5bf,2026-03-02 18:19:31.791513,25.44,ACH,0,none
txn_53a02de370,acct_e3d611f5d8,dev_f179657e17,acct_51ab9f900c,2026-03-02 18:19:53.100957,19.16,Check,0,none
txn_c045417ba0,acct_7e01f2c755,dev_5accc2b203,acct_2e6f7d6348,2026-03-02 18:29:54.625769,41.21,ACH,0,none
txn_d566d1b47a,acct_9eb5d8b8d8,dev_84e090a23f,acct_e02d82c742,2026-03-02 18:37:36.892086,73.32,ACH,0,none
txn_63543d70d3,acct_09bcdc311a,dev_7ea751358b,acct_08cd085ecb,2026-03-02 18:38:23.823777,58.13,ACH,0,none
txn_e3423c17c8,acct_f64b4e2921,dev_ecf7fc53b2,acct_21b0c7d51d,2026-03-02 18:45:27.227583,93.31,RTP,0,none
txn_4701c09290,acct_c38cb8dc61,dev_7c05dbc376,acct_58508e59aa,2026-03-02 18:58:00.189317,66.24,ACH,0,none
txn_ccdb0787b8,acct_e4ec9c7e54,dev_c594e42a2e,acct_a5e94f5bdb,2026-03-02 19:06:29.652047,215.94,ACH,0,none
txn_7c25990a27,acct_ffc28474b5,dev_1d76d769d4,acct_bf6ae11d49,2026-03-02 19:07:37.542202,305.24,RTP,0,none
txn_5cf43fdeef,acct_91d8f3b2cb,dev_336d099450,acct_1816dc90a2,2026-03-02 19:16:14.746427,380.67,Wire,0,none
txn_721d9619c2,acct_f4df78c289,dev_96f63f8cae,acct_a4cc17edbd,2026-03-02 19:22:37.253448,45.74,RTP,0,none
txn_a9f382fa59,acct_6e6321bbe4,dev_7af51e84b0,acct_9e7f11c7e6,2026-03-02 19:24:08.497929,81.42,RTP,0,none
txn_e5f11691a6,acct_42b80cfa35,dev_51587110da,acct_815bb90a7c,2026-03-02 19:36:26.068746,16.93,ACH,0,none
txn_069a5c65be,acct_ce153c43dd,dev_36990010c4,acct_e63f06d035,2026-03-02 19:36:40.662351,62.51,RTP,0,none
txn_a87b925862,acct_8ced602a05,dev_89a50ffb2c,acct_02bcff3d0a,2026-03-02 19:43:25.203394,38.5,Check,0,none
txn_4d06f431fe,acct_f783f59472,dev_0ec32d3f8c,acct_8f7357cf4e,2026-03-02 19:44:14.786896,84.56,Wire,0,none
txn_2c7f415253,acct_a37a918ce5,dev_1c6b572552,acct_abe2193f2d,2026-03-02 19:45:48.709773,563.34,ACH,0,none
txn_ada5f16b30,acct_d68d52f643,dev_a8e96d010e,acct_40d1802be8,2026-03-02 19:53:34.475467,15.42,ACH,0,none
txn_4b6b2b2f63,acct_7f77f4367f,dev_140ff5e322,acct_1bf3f17632,2026-03-02 19:57:21.347739,124.31,ACH,0,none
txn_eb11dae8fe,acct_1240685745,dev_66eb433e50,acct_91a9c6cdac,2026-03-02 20:04:48.403853,178.14,Wire,0,none
txn_a0ba912d65,acct_1dc84de60a,dev_cc17f7ee5e,acct_a562b88db9,2026-03-02 20:08:39.768854,19.05,Check,0,none
txn_08fd817095,acct_05cd6e091a,dev_ac133f3f2b,acct_df21d0cb0e,2026-03-02 20:11:21.066198,81.95,RTP,0,none
txn_027c40014a,acct_34476ea7d0,dev_2491197fc2,acct_540fba2ffa,2026-03-02 20:21:05.285041,93.02,Wire,0,none
txn_e094219b80,acct_26ede04510,dev_e5b62e7137,acct_37c18aa514,2026-03-02 20:21:23.169770,139.77,Wire,0,none
txn_9b3a65799c,acct_596529caee,dev_bb921bf318,acct_df3bf67c24,2026-03-02 20:25:45.235433,91.63,RTP,0,none
txn_527df5aa04,acct_b4a9c95705,dev_a9af5030bd,acct_26ede04510,2026-03-02 20:27:04.134386,31.41,RTP,0,none
txn_b3851d3c75,acct_13a3d769ca,dev_7c172ad022,acct_bd91e9139c,2026-03-02 20:33:18.671338,318.43,RTP,0,none
txn_06282dbc10,acct_8211ca60cd,dev_07c4368d9c,acct_87756f9d2f,2026-03-02 20:36:24.212634,212.05,Wire,0,none
txn_b6a3995f66,acct_ae290bab29,dev_4737a708d7,acct_c11c97987f,2026-03-02 20:36:24.378120,70.5,ACH,0,none
txn_be25cba53c,acct_a3157d2d2c,dev_ba0924736b,acct_172dc3f442,2026-03-02 20:46:16.992164,35.92,RTP,0,none
txn_d0f9e3b64c,acct_ac03fdfa75,dev_8c0b1737c7,acct_7a60f4cb5f,2026-03-02 20:46:21.572192,79.92,RTP,0,none
txn_181f72aa96,acct_824ff66941,dev_4d2f888aba,acct_95cca2c9ba,2026-03-02 20:49:02.565245,46.17,RTP,0,none
txn_773bba539b,acct_233d630fab,dev_93f3baaf9e,acct_8a4f4f1633,2026-03-02 20:49:08.779119,36.9,RTP,0,none
txn_187afb4d4e,acct_ef2967db31,dev_4f0d71038e,acct_0402a69a65,2026-03-02 20:55:33.851401,45.07,ACH,0,none
txn_2c2e44811b,acct_d724734dea,dev_d3ce19e218,acct_90a3ba3f1b,2026-03-02 20:58:12.745418,79.48,ACH,0,none
txn_f19d26de1f,acct_cfba6044e8,dev_d662f07583,acct_9c6c15cedb,2026-03-02 21:01:32.149858,47.84,ACH,0,none
txn_884a6d036b,acct_1b6e2d7c85,dev_compromised_07baed4e55,acct_external_mule_0b41cbdc35,2026-03-02 21:02:17.302324,14947.4,Wire,1,account_takeover
txn_e7efc8e1a6,acct_6b034242b8,dev_43f023604a,acct_402c3e35fd,2026-03-02 21:08:36.147122,165.2,ACH,0,none
txn_ce079cb59b,acct_fe17dccf86,dev_bc9c7a1fbd,acct_14ffb45962,2026-03-02 21:08:58.577181,18.96,RTP,0,none
txn_1e681a9ffd,acct_856b841094,dev_e070ceec91,acct_8ff86076c3,2026-03-02 21:09:26.662418,280.36,RTP,0,none
txn_4ba04aa8c3,acct_19af5eb72a,dev_b17fa573ac,acct_64d02bad09,2026-03-02 21:16:48.659005,45.58,Check,0,none
txn_f363a65d0d,acct_2f571dccba,dev_82047edf6b,acct_35effe5880,2026-03-02 21:17:41.482891,274.08,ACH,0,none
txn_70de7dba96,acct_bee2dd5ea6,dev_b436d4798a,acct_58fc88591c,2026-03-02 21:21:51.093974,1543.96,ACH,0,none
txn_21f7c65099,acct_47a33e51c2,dev_a3b35c877f,acct_5ead942e6e,2026-03-02 21:22:18.119117,79.45,ACH,0,none
txn_68addbe26f,acct_095445a08c,dev_a2cea92c72,acct_fd1e30a4d1,2026-03-02 21:31:34.524835,264.06,Wire,0,none
txn_cd908ccbc8,acct_941bee860e,dev_44f253bc21,acct_c54450faed,2026-03-02 21:40:49.154657,969.86,RTP,0,none
txn_a5a670df9b,acct_42dd847702,dev_3bf4200146,acct_914951b281,2026-03-02 21:49:38.606519,73.3,RTP,0,none
txn_4a968dab69,acct_0d02f36771,dev_a9183140a9,acct_fc3385a4c3,2026-03-02 21:52:51.088752,57.81,RTP,0,none
txn_b4603e2859,acct_42f13f30dc,dev_979868bd6f,acct_d8c2992dac,2026-03-02 21:56:44.181573,70.29,ACH,0,none
txn_b71e97ffd9,acct_8296561c75,dev_9a0376ca15,acct_dc9f3e2463,2026-03-02 22:31:38.113355,76.03,ACH,0,none
txn_72bd4c43a8,acct_1a1ba68566,dev_50e0f538aa,acct_69babce529,2026-03-02 22:35:10.222503,160.33,ACH,0,none
txn_52820a0708,acct_7fac0b4b82,dev_ce89d9b34f,acct_53d4dc4810,2026-03-02 22:40:59.408175,218.25,ACH,0,none
txn_4d226b1b08,acct_04eb6be93c,dev_57ba1281e9,acct_ad2d8e5df2,2026-03-02 22:41:36.739505,57.46,RTP,0,none
txn_1dfccb95af,acct_157a38c57d,dev_68e04b10b8,acct_1cfebb44e3,2026-03-02 22:54:54.290371,57.61,Wire,0,none
txn_11600be3f1,acct_b8223def21,dev_fb36aaf823,acct_c026a7ef0a,2026-03-02 23:01:59.765695,55.81,ACH,0,none
txn_ee0e4056c1,acct_1206278937,dev_6597d475dd,acct_7cbe1d0842,2026-03-02 23:17:23.436053,292.07,ACH,0,none
txn_7df6aaea6e,acct_df503b8112,dev_4c67a473a9,acct_5b2638b6d2,2026-03-02 23:23:10.754605,107.14,ACH,0,none
txn_a8d35e9fcf,acct_ed48713823,dev_24372e4292,acct_e64468729b,2026-03-02 23:35:42.839658,458.0,ACH,0,none
txn_639fcdb5e7,acct_095445a08c,dev_a2cea92c72,acct_a7a77c3695,2026-03-02 23:40:26.233791,104.73,Check,0,none
txn_7f80d460c3,acct_caf9a0a53d,dev_fa011ded49,acct_0a5a977a8e,2026-03-02 23:40:40.726180,35.07,ACH,0,none
txn_4518867701,acct_d5c4768b6f,dev_b3d213c92b,acct_e1ea17556f,2026-03-02 23:43:54.442339,61.51,ACH,0,none
txn_f62fd535a6,acct_85e796ce86,dev_58fada9218,acct_6e5dea9133,2026-03-02 23:44:01.690332,57.42,RTP,0,none
txn_171a2f042f,acct_7fe34dbd0e,dev_8ad8512d37,acct_a350e6d5f8,2026-03-02 23:44:10.632393,31.92,ACH,0,none
txn_a30a01e60c,acct_2af951dfa2,dev_9004705f46,acct_ab3eec18a9,2026-03-02 23:48:17.344946,56.16,ACH,0,none
txn_d37535ef45,acct_511de04760,dev_89a97dc5a1,acct_0dcbf9f353,2026-03-03 00:04:22.659140,61.17,ACH,0,none
txn_d48752563b,acct_2e6f7d6348,dev_4476f4a04f,acct_e68210b557,2026-03-03 00:06:27.071778,26.67,RTP,0,none
txn_1868f62654,acct_8f0cdd0cac,dev_0cc6251048,acct_389cfe864e,2026-03-03 00:09:49.162274,326.07,RTP,0,none
txn_b2504ec858,acct_f9a76b9fa8,dev_df858102da,acct_9ba0ad5273,2026-03-03 00:12:19.802449,366.41,Check,0,none
txn_6f8c3490dc,acct_faeb2cba9f,dev_c5223604de,acct_ab7d2cdc16,2026-03-03 00:16:45.907783,32.72,Check,0,none
txn_4c352515c1,acct_e676ce75ca,dev_d46a41e521,acct_f3a0436fa9,2026-03-03 00:18:09.690646,141.23,ACH,0,none
txn_ff49021b17,acct_b01571d616,dev_aadfd73a98,acct_dc85e8c242,2026-03-03 00:24:08.635703,8.85,ACH,0,none
txn_f03e0f6abd,acct_5e4e6f5df4,dev_26422c4daf,acct_d8d8e3db1a,2026-03-03 00:59:24.444100,75.13,ACH,0,none
txn_1330926aa3,acct_a6ee750804,dev_85a4764ca6,acct_f66b168e53,2026-03-03 01:01:22.460001,190.54,RTP,0,none
txn_765575ba81,acct_b456e08d15,dev_9106ec8b8e,acct_450be9618d,2026-03-03 01:06:14.109131,194.31,ACH,0,none
txn_cca7975029,acct_df7f7f2db8,dev_973c2507fd,acct_13a3d769ca,2026-03-03 01:09:51.885074,55.09,ACH,0,none
txn_472806f6b2,acct_8614eddfa1,dev_7b2a46a95e,acct_8f7357cf4e,2026-03-03 01:19:33.777157,66.4,ACH,0,none
txn_cffec20003,acct_066507167c,dev_917b8f44d2,acct_93671eae1a,2026-03-03 01:36:46.720033,114.47,Check,0,none
txn_d7c7229509,acct_609a63f340,dev_b56419cd9c,acct_dddbc5988f,2026-03-03 01:38:18.353559,29.41,Wire,0,none
txn_1e89bbd03c,acct_13a3d769ca,dev_7c172ad022,acct_9256086537,2026-03-03 01:42:44.941177,119.21,RTP,0,none
txn_afef5df136,acct_2db789b91f,dev_4a759d8eb3,acct_372bb8827d,2026-03-03 01:42:49.787504,100.01,ACH,0,none
txn_94c8ff857f,acct_be931809ac,dev_489f1ad1fd,acct_af7dcf59ee,2026-03-03 01:47:35.001193,96.26,RTP,0,none
txn_77fd701750,acct_e821bf12c4,dev_df475baceb,acct_66bd59772f,2026-03-03 02:00:37.325906,277.35,RTP,0,none
txn_7eeee1f4a3,acct_c13655935c,dev_eb96acd5b7,acct_b688eb573c,2026-03-03 02:05:28.674954,38.08,RTP,1,synthetic_id_testing
txn_3ae9afb172,acct_dfac8bd76e,dev_aa8d6d0726,acct_43372109e9,2026-03-03 02:09:44.250564,123.61,RTP,0,none
txn_bb7c6f63ef,acct_28d2e88962,dev_be2b8b1ea6,acct_4d6b1cf1bc,2026-03-03 02:18:23.756348,37.47,RTP,0,none
txn_586b55c385,acct_3d996cb925,dev_8fee42ac62,acct_e8ae17193a,2026-03-03 02:19:09.111106,68.52,RTP,0,none
txn_39def89607,acct_e0828bc962,dev_332acc85f9,acct_85e796ce86,2026-03-03 02:19:23.193861,25.09,ACH,1,synthetic_id_testing
txn_8a636b671f,acct_6db8505e74,dev_7c9a49dc4a,acct_68e3f7008b,2026-03-03 02:20:53.367428,24.77,ACH,0,none
txn_73cc1e6c04,acct_14ea00cedb,dev_fd53a71c84,acct_dc169a75c0,2026-03-03 02:25:05.550639,324.78,ACH,0,none
txn_cd08ecd60a,acct_961a0c329e,dev_ed79993685,acct_66bd59772f,2026-03-03 02:26:11.257658,66.85,RTP,0,none
txn_a64619d34f,acct_9f8fa2c7f9,dev_b3c5c56d36,acct_4dffd33aa2,2026-03-03 02:27:12.562824,200.15,Wire,0,none
txn_0859549e43,acct_e50cd30f3b,dev_e5c25cb425,acct_7a87f40d7f,2026-03-03 02:29:19.521337,67.08,Wire,0,none
txn_1428419a35,acct_1f8335465c,dev_d1cbb5b359,acct_2daf5ec199,2026-03-03 02:35:48.916655,74.74,RTP,0,none
txn_a1bde598af,acct_f8ef54d6a0,dev_ba70449492,acct_991f0295cb,2026-03-03 02:37:00.794641,76.95,ACH,0,none
txn_d022ffa304,acct_e4588467b8,dev_a55bf35239,acct_5a060825ce,2026-03-03 02:39:03.562388,146.73,ACH,0,none
txn_8497b2dd8c,acct_8a23046f8f,dev_958e319c67,acct_458965a744,2026-03-03 02:40:19.118359,395.27,Wire,0,none
txn_0acbae925d,acct_f685d222d3,dev_ed5e4a1721,acct_cda26c0bd5,2026-03-03 02:46:36.581340,61.09,ACH,0,none
txn_f57f17533d,acct_497bff12c0,dev_6bfe31c121,acct_38fa6a5952,2026-03-03 02:49:58.046027,25.02,ACH,0,none
txn_3d96e5c22d,acct_3c60755f3b,dev_7a2d6d586e,acct_da3772f64a,2026-03-03 02:55:00.714768,145.88,RTP,0,none
txn_69d0fe135b,acct_36bfaf6537,dev_b82ed82af7,acct_693a3cb8f8,2026-03-03 02:56:36.864172,82.15,Wire,0,none
txn_d87bd939ff,acct_88bdd62911,dev_bc65221d26,acct_f8461ea43b,2026-03-03 03:03:19.197294,157.78,ACH,0,none
txn_86d9a89f37,acct_31874259ec,dev_3e245ac0e6,acct_1dc84de60a,2026-03-03 03:03:48.402390,151.75,ACH,0,none
txn_de2dcac96f,acct_85db886fc4,dev_e40e422483,acct_575399ab3b,2026-03-03 03:05:58.620714,36.61,ACH,0,none
txn_490551c1ba,acct_a8cff1ce10,dev_32f4e71cbd,acct_67f51cc65b,2026-03-03 03:06:42.820740,75.34,Check,0,none
txn_56fcbd666c,acct_6787a43949,dev_440d97683e,acct_72c31d5e6b,2026-03-03 03:10:59.542437,41.35,ACH,0,none
txn_dd0f608555,acct_f7e4e36df4,dev_83e52ade70,acct_51e809b710,2026-03-03 03:13:48.249816,28.47,ACH,0,none
txn_e628276a37,acct_67181406a7,dev_5731dba8c1,acct_dd23ba9d40,2026-03-03 03:15:40.397937,58.36,ACH,0,none
txn_1ee860c23c,acct_29114ec9f1,dev_d171b46ae3,acct_321b2de20b,2026-03-03 03:17:26.476528,61.11,RTP,0,none
txn_586c03afc3,acct_6b9bca9669,dev_a50412e6f4,acct_7ea8ac46d1,2026-03-03 03:21:21.163198,29.29,Wire,0,none
txn_ddee44f2b8,acct_8211ca60cd,dev_07c4368d9c,acct_21d251560e,2026-03-03 03:24:03.126590,257.46,ACH,0,none
txn_cdc90c0b33,acct_d63dab6677,dev_63c64bdd98,acct_aae009f2de,2026-03-03 03:26:41.918607,27.15,RTP,0,none
txn_7690158a21,acct_8fccbc4923,dev_931a3f16ba,acct_e09ef8b02d,2026-03-03 03:27:02.601641,33.01,RTP,0,none
txn_4a7d356c37,acct_63bea1174f,dev_dea0a5e37a,acct_c571e563fd,2026-03-03 03:30:00.596021,18.66,Check,0,none
txn_66c29098e7,acct_19af5eb72a,dev_b17fa573ac,acct_363873dd09,2026-03-03 03:30:30.013682,49.05,RTP,0,none
txn_419c485b70,acct_944a1de7da,dev_9e338db441,acct_91f41d7453,2026-03-03 03:30:40.696802,361.12,ACH,0,none
txn_54f49cc38f,acct_ddcbd87ec3,dev_2cff6989f9,acct_841294ad36,2026-03-03 03:41:15.989716,50.89,ACH,0,none
txn_38d3dffb71,acct_d983c461eb,dev_89d97b2faf,acct_2fc502931b,2026-03-03 03:47:12.503588,42.52,ACH,0,none
txn_1c76d36b49,acct_c25513e567,dev_1c43ca2a18,acct_23e6e51354,2026-03-03 03:54:25.136927,131.79,Check,0,none
txn_71560de7df,acct_826def9049,dev_0361b26aa7,acct_973eadd7bd,2026-03-03 03:58:29.463721,53.01,RTP,0,none
txn_42882a302f,acct_31d9198dee,dev_1dcd489b35,acct_33f9bb0ac6,2026-03-03 04:03:04.577371,58.12,RTP,0,none
txn_6ceb107a48,acct_ce2ab3b5be,dev_4385bca136,acct_bcef6aae2d,2026-03-03 04:05:21.927506,140.37,RTP,0,none
